timestamp,close
2021-05-10,106.99347553855453
2021-05-11,105.05538921293594
2021-05-12,104.7238266639742
2021-05-13,102.65991692632772
2021-05-14,101.14562070340367
2021-05-15,102.54533674542891
2021-05-16,103.48381626703538
2021-05-17,102.75996742759872
2021-05-18,101.23654735905806
2021-05-19,98.25560802763539
2021-05-20,97.74124433331882
2021-05-21,100.12653633318655
2021-05-22,100.58199619852756
2021-05-23,100.03928362228496
2021-05-24,100.52455438886254
2021-05-25,98.97551287119691
2021-05-26,98.70103065065527
2021-05-27,98.81895614791716
2021-05-28,98.75363617378063
2021-05-29,99.55433670126921
2021-05-30,99.91735683756134
2021-05-31,100.6051140012801
2021-06-01,99.93269730478889
2021-06-02,100.8498949986925
2021-06-03,102.51284617896592
2021-06-04,101.53882086341548
2021-06-05,100.65777292591984
2021-06-06,102.02247524453827
2021-06-07,101.8476658681293
2021-06-08,103.2977947220802
2021-06-09,102.86132464978235
2021-06-10,104.37857606872242
2021-06-11,104.53669480725003
2021-06-12,104.82754602315268
2021-06-13,106.48876703665589
2021-06-14,106.12481986913029
2021-06-15,105.14728070405516
2021-06-16,104.69665709324248
2021-06-17,105.19117494988228
2021-06-18,103.5651728199612
2021-06-19,104.24608369653279
2021-06-20,103.7052849145754
2021-06-21,104.91636836165763
2021-06-22,102.42538067430364
2021-06-23,101.64022276103428
2021-06-24,99.94642081987826
2021-06-25,99.14062332465228
2021-06-26,99.40598896743924
2021-06-27,99.24770816571143
2021-06-28,99.01608627715767
2021-06-29,98.87827086482723
2021-06-30,99.09915329446758
2021-07-01,98.11952244689132
2021-07-02,98.83270384344841
2021-07-03,99.5074010801995
2021-07-04,99.91044380534991
2021-07-05,100.48646092668896
2021-07-06,100.80441817743657
2021-07-07,102.87602286337444
2021-07-08,102.80699904862247
2021-07-09,102.51185740708048
2021-07-10,101.75990465986293
2021-07-11,100.72982713137554
2021-07-12,99.49641881645252
2021-07-13,98.63199660301419
2021-07-14,98.58200953070472
2021-07-15,98.93128078804718
2021-07-16,99.00166253775181
2021-07-17,98.26357021829097
2021-07-18,99.16777642349459
2021-07-19,99.92086908449367
2021-07-20,99.78133128205582
2021-07-21,99.14979912701031
2021-07-22,99.7133942686949
2021-07-23,99.92077179195967
2021-07-24,98.49377601218079
2021-07-25,98.44651844632143
2021-07-26,98.72417288408047
2021-07-27,97.85570148221606
2021-07-28,98.06104520629123
2021-07-29,96.65404328039256
2021-07-30,97.96485198046099
2021-07-31,99.20699730651074
2021-08-01,98.97632384093164
2021-08-02,99.35585284813334
2021-08-03,96.981325496608
2021-08-04,95.87928047343298
2021-08-05,95.61678321470318
2021-08-06,94.61076746447516
2021-08-07,95.30558561292412
2021-08-08,97.22818188510271
2021-08-09,96.10362642198612
2021-08-10,95.31801444598763
2021-08-11,95.56150275859532
2021-08-12,97.1202218618397
2021-08-13,95.95247326189117
2021-08-14,96.21062007521256
2021-08-15,97.98214511701761
2021-08-16,96.38331250048839
2021-08-17,95.16785222600673
2021-08-18,94.78374848719568
2021-08-19,94.30927202499876
2021-08-20,95.09449223834999
2021-08-21,95.34331622030591
2021-08-22,93.6700771942349
2021-08-23,94.17159653193808
2021-08-24,93.64655326042886
2021-08-25,94.85875846286986
2021-08-26,94.28240846923067
2021-08-27,93.70104872933251
2021-08-28,94.22683493340816
2021-08-29,94.96456177756971
2021-08-30,95.40909028721532
2021-08-31,93.81995903885021
2021-09-01,94.34350672181358
2021-09-02,93.38657293690225
2021-09-03,93.62496654904112
2021-09-04,92.31072065346137
2021-09-05,92.74118598842509
2021-09-06,92.01168483559849
2021-09-07,90.84991342057572
2021-09-08,91.51658837923272
2021-09-09,91.75603651915245
2021-09-10,91.21102694835108
2021-09-11,92.55290428479012
2021-09-12,92.16357825168302
2021-09-13,92.21160254855835
2021-09-14,92.47801426864109
2021-09-15,91.92345512051344
2021-09-16,92.37492457075747
2021-09-17,91.90062335235727
2021-09-18,91.54070529295385
2021-09-19,92.80638611711095
2021-09-20,91.85921708455889
2021-09-21,89.66122780601374
2021-09-22,91.12354594048391
2021-09-23,93.46480867773944
2021-09-24,93.1047174958931
2021-09-25,91.32005085331987
2021-09-26,91.05478073853699
2021-09-27,90.8123720152839
2021-09-28,90.65806014463212
2021-09-29,89.66681575597238
2021-09-30,90.20442314094117
2021-10-01,90.69559287777787
2021-10-02,89.35837195945948
2021-10-03,90.00103445008767
2021-10-04,91.86647237473058
2021-10-05,92.04281956049932
2021-10-06,91.75074453415655
2021-10-07,91.63880567658205
2021-10-08,92.2209473908117
2021-10-09,90.64334982946734
2021-10-10,90.81048773942008
2021-10-11,90.47406762001418
2021-10-12,92.16396488525957
2021-10-13,92.02187318101292
2021-10-14,93.57509897795535
2021-10-15,92.56098754734145
2021-10-16,93.12307262910589
2021-10-17,93.43913258325956
2021-10-18,92.64579019963267
2021-10-19,92.82866938986145
2021-10-20,93.97280022607161
2021-10-21,93.68731865469898
2021-10-22,92.12090167978376
2021-10-23,92.12314682600822
2021-10-24,91.31023090276591
2021-10-25,91.01590064737778
2021-10-26,90.95984598411023
2021-10-27,89.42657932459477
2021-10-28,87.99963665403264
2021-10-29,88.4414536450555
2021-10-30,87.99684192241757
2021-10-31,85.75754726661606
2021-11-01,86.44776177173283
