timestamp,local_index,return_1,return_5,ma_5,std_5,prediction
2021-05-15,5,0.013838622298139258,-0.041573925613088036,103.22601805041408,1.6356864106711824,0.0028038016
2021-05-16,6,0.00915184981971695,-0.01495947002504694,102.911703461234,1.3160331399310166,7.003831e-05
2021-05-17,7,-0.0069948023328478826,-0.01875274518641179,102.51893161395887,0.8508315937248075,0.00028995267
2021-05-18,8,-0.014825034560409067,-0.013864900828734483,102.23425770050495,1.0142847156283403,-0.006340299
2021-05-19,9,-0.029445288378416423,-0.028572790949030424,101.6562551653513,2.0669531920302453,-0.0068035508
2021-05-20,10,-0.005234955079326364,-0.04684847273003123,100.69543668292927,2.598565227690828,0.003629857
2021-05-21,11,0.0244041501224741,-0.032442560150521715,100.02398069615951,2.0799330615604177,0.0040039043
2021-05-22,12,0.004548842714636514,-0.021194744252966857,99.58838645034527,1.5150521718432348,-5.792641e-05
2021-05-23,13,-0.005395722860494945,-0.011826398351247103,99.34893370299065,1.2631031352588993,0.000646492
2021-05-24,14,0.004850802095003104,0.02309228355280224,99.8027229752361,1.1767346310699296,-0.00067037996
2021-05-25,15,-0.015409583529944482,0.012627919219740713,100.0495766828117,0.64589398670785,0.0024579256
2021-05-26,16,-0.002773233626976457,-0.014237041794671557,99.76447554630545,0.8767776929094804,0.00040220033
2021-05-27,17,0.0011947747301574996,-0.017528385966117943,99.41186753618338,0.8183766496916756,0.00014793262
2021-05-28,18,-0.0006610065182104385,-0.012851425979403253,99.15473804648249,0.7726579243146153,0.0009027721
2021-05-29,19,0.008108061216900886,-0.009651549250745295,98.96069450896384,0.34749779597028213,-0.0017203502
2021-05-30,20,0.003646452262360489,0.009515929132795753,99.14906330223673,0.5524011424046222,0.0009967762
2021-05-31,21,0.0068832601810799865,0.019291423180414213,99.5298799723617,0.7769864523587219,-0.0007371703
2021-06-01,22,-0.006683722822307558,0.011270521368436759,99.75262820373604,0.6752031240365544,0.0018265918
2021-06-02,23,0.009178154084105383,0.021227155840854328,100.17187996871841,0.5363641873835205,0.0032003648
2021-06-03,24,0.01648936947623958,0.02971753492340823,100.76358186425776,1.0605368464196312,-0.00166097
2021-06-04,25,-0.00950149519651411,0.016228051633613516,101.08787466942859,0.9820925622153296,-0.005162284
2021-06-05,26,-0.00867695655714551,0.0005234219469107959,101.09840645435652,0.9758839912643215,0.0014727514
2021-06-06,27,0.013557843363202426,0.020911853638611255,101.5163620423064,0.7795814899248031,-0.00169126
2021-06-07,28,-0.0017134398669506057,0.009893623284880304,101.71591621619375,0.6887422886928737,0.0019176991
2021-06-08,29,0.014238213920665599,0.007657074916678441,101.8729059248166,0.9541327422965834,-0.0025117155
2021-06-09,30,-0.004225357118921691,0.013024612410516667,102.13740668208999,1.019440122605307,0.0012093361
2021-06-10,31,0.01475045576270717,0.03696488641310336,102.88156731065051,1.0273365582894864,0.0011602169
2021-06-11,32,0.0015148581680546336,0.024643781251978192,103.38441122319287,1.113421468495944,0.0017885427
2021-06-12,33,0.002782288233226904,0.029258207634151212,103.98038725419754,0.8520481328710093,0.0030044832
2021-06-13,34,0.015847180216699064,0.030891001334161228,104.61858171711268,1.2935918781228595,-0.0014923468
2021-06-14,35,-0.00341770477444181,0.03172713583515807,105.27128076098226,0.9675020089322125,-0.005170847
2021-06-15,36,-0.009211220959249644,0.0073645825061516845,105.42502168804882,0.84328428368052,-0.0058787027
2021-06-16,37,-0.0042856420802835915,0.0015302022537386772,105.45701414524731,0.8032412902795765,-0.0025892262
2021-06-17,38,0.004723339506431223,0.003468829907067539,105.52973993059322,0.7464551968182822,-0.007065238
2021-06-18,39,-0.015457590721805081,-0.0274544846189112,104.94502108725428,0.929931685214576,-0.0077637476
2021-06-19,40,0.0065747090265111385,-0.017703079966725044,104.56927385273477,0.6800275997802046,-0.00027963665
2021-06-20,41,-0.005187713176177389,-0.013714056890718473,104.28087469483884,0.6793866240154322,0.0011096082
2021-06-21,42,0.011678126607335582,0.0020985509424573667,104.32481694852186,0.7189553757040728,-0.0053006606
2021-06-22,43,-0.023742603049004662,-0.02629302578753767,103.77165809340613,0.9212689221048936,-0.00826314
2021-06-23,44,-0.007665657751041555,-0.01858684735913374,103.38666808162074,1.3373705142373788,-0.0023707626
2021-06-24,45,-0.016664681512340906,-0.041245318041598034,102.52673550628985,1.907454155517378,-0.0068035508
2021-06-25,46,-0.008062294663639502,-0.04401570849241809,101.61380318830523,2.261806542034606,0.00035804225
2021-06-26,47,0.0026766590110895994,-0.05252163680717137,100.51172730946153,1.4454865988945154,0.004362213
2021-06-27,48,-0.0015922662544975985,-0.03102426847400941,99.87619280774308,1.0336683112775142,0.0017067334
2021-06-28,49,-0.002333775689480233,-0.02581789386713762,99.35136551096778,0.3621615045811625,0.0011418931
2021-06-29,50,-0.001391848713800714,-0.01068722567840652,99.13773551995757,0.20382754956773097,0.0014349115
2021-06-30,51,0.0022338824061993723,-0.00041829503178425487,99.12944151392063,0.2045232113222386,0.002314327
2021-07-01,52,-0.009885360419431,-0.012941539377162692,98.87214820981106,0.44152513577423197,0.0019540326
2021-07-02,53,0.00726849640899041,-0.004181500307998021,98.78914734535844,0.3891794708563999,-0.0005045458
2021-07-03,54,0.006826659703854876,0.0049619695295426425,98.88741030596682,0.5054581446207035,-0.0002093776
2021-07-04,55,0.004050379376560942,0.010438824743747022,99.09384489407134,0.6810634257357894,0.0011661456
2021-07-05,56,0.005765334427512592,0.013999187541987146,99.37130642051564,0.9232843957043831,-0.0010480161
2021-07-06,57,0.0031641800080866034,0.02736352219812832,99.90828556662468,0.7834107281348808,0.005181928
2021-07-07,58,0.020550733027310475,0.04091073969129355,100.71694937060988,1.3072712377063465,0.002152095
2021-07-08,59,-0.0006709417105250637,0.03315932214693862,101.37686896429446,1.375105777278501,0.00041877868
2021-07-09,60,-0.0028708321833458283,0.026037454170444452,101.89715168464059,1.1562859797469343,-0.0018672582
2021-07-10,61,-0.0073352758035737375,0.012672789164134501,102.15184043127537,0.8735624778408078,-0.0024698009
2021-07-11,62,-0.010122626705778348,-0.0007399581031233282,102.13692222206318,0.9024837866808162,-0.0025716263
2021-07-12,63,-0.01224471787601078,-0.0328512315392504,101.46100141267878,1.3601058520522897,-0.0053608725
2021-07-13,64,-0.00868797313230929,-0.04061009935358317,100.62600092355714,1.5894166546346542,0.003563683
2021-07-14,65,-0.0005068038165206845,-0.03833554454847221,99.84003134828197,1.3818182296739299,0.0023881388
2021-07-15,66,0.0035429512849771694,-0.027797037362314314,99.27430657391884,0.8912600526784943,0.0014247347
2021-07-16,67,0.0007114205855216493,-0.017156433628837564,98.92867365519407,0.3660129884134314,-0.0015896525
2021-07-17,68,-0.007455352774296986,-0.012390884142633007,98.68210393556178,0.2966087116048412,-0.0006693018
2021-07-18,69,0.009201845640199435,0.005432109649334826,98.78925989965785,0.36327053581061836,-0.00029828885
2021-07-19,70,0.00759412672300952,0.013581175309395066,99.05703181041565,0.5930724196023007,0.0020451935
2021-07-20,71,-0.001396483074220134,0.008592332852030982,99.22704190921738,0.6654357249371174,0.0011693595
2021-07-21,72,-0.00632916144664708,0.0014963040565305619,99.25666922706907,0.65612508574886,0.0017429756
2021-07-22,73,0.00568427920829806,0.014754441011894492,99.54663403714986,0.36192356913507395,0.0018178838
2021-07-23,74,0.0020797358748609884,0.0075931456328053315,99.69723311084287,0.31898285327954917,-0.0015191092
2021-07-24,75,-0.014281272594150463,-0.01428223238436932,99.41181449638029,0.5911804409286161,0.0027890352
2021-07-25,76,-0.00047980255984403364,-0.013377380503786007,99.14485192923341,0.6776588380264162,0.0009027721
2021-07-26,77,0.002820358120743771,-0.004292759508111699,99.05972668064746,0.7031359839234672,0.0010523926
2021-07-27,78,-0.008796947864877502,-0.018630323439526753,98.6881881233517,0.7598999461374832,0.0019721338
2021-07-28,79,0.002098433928374499,-0.018612011820129726,98.316242806218,0.3507566307892958,-0.0018442079
2021-07-29,80,-0.014348224852577918,-0.01867866992489664,97.94829625986036,0.7979014312123692,0.002164107
2021-07-30,81,0.0135618610001218,-0.004892671406384719,97.85196296668826,0.7503724081512214,0.0023522493
2021-07-31,82,0.012679499850594356,0.004890640339901164,97.94852785117432,0.9056736499949123,-0.0018629215
2021-08-01,83,-0.0023251733430295074,0.011451784022203704,98.17265232291743,1.009649445203258,-0.00282431
2021-08-02,84,0.00383454337839062,0.013204097907769885,98.43161385128585,1.1324497756315661,-0.002013927
2021-08-03,85,-0.023899219657998794,0.003386120281238414,98.49707029452894,1.0064698734574742,-0.0041066315
2021-08-04,86,-0.011363476602653355,-0.021288977269561693,98.07995599312333,1.5613753501423804,-0.0030933092
2021-08-05,87,-0.0027377892015214567,-0.036189121627330456,97.36191317476182,1.7299308154803843,-0.00018793513
2021-08-06,88,-0.010521330214268487,-0.04410707740037423,96.48880189947053,1.811181032529367,-0.0010707582
2021-08-07,89,0.007343964826306504,-0.04076526061730956,95.67874845242868,0.8689927550870622,0.0021010963
2021-08-08,90,0.02017296530748003,0.0025454012639098966,95.72811973012763,0.9633850508145967,0.00096044235
2021-08-09,91,-0.011566147194293053,0.0023398793508395688,95.77298891983826,0.9773091257273196,-0.0037089696
2021-08-10,92,-0.008174634040852058,-0.003124647772814848,95.71323516609515,0.9981584923030212,-0.0038132383
2021-08-11,93,0.0025544836830992956,0.01004891218620707,95.90338222491918,0.8080980252264831,0.0016476385
2021-08-12,94,0.01631116148499623,0.01904018780479011,96.2663094747023,0.8770471257281528,-0.0030404795
2021-08-13,95,-0.012023743125399,-0.013120770114976366,96.01116775005998,0.6936596390354207,-0.0021827477
2021-08-14,96,0.0026903612230693152,0.0011133154617561924,96.03256648070528,0.6988558282892239,0.0015742732
2021-08-15,97,0.018412988508131,0.027949917825235593,96.56539261491127,0.977797483801847,0.0015482622
2021-08-16,98,-0.01631759148179268,0.008599799272402509,96.72975456328989,0.8238075854525994,-0.001529037
2021-08-17,99,-0.01261069206845844,-0.02010260683516918,96.33928063612329,1.0294853705112055,0.00082426885
2021-08-18,100,-0.004036066064608379,-0.01218024648000049,96.1055356811842,1.2486229729361904,-0.00051855453
2021-08-19,101,-0.005005884128554072,-0.019762351066102912,95.72526607114142,1.4772214479581367,9.291173e-05
2021-08-20,102,0.008326012877536426,-0.029471215140462248,95.14773549540791,0.7689924570687096,0.001540144
2021-08-21,103,0.0026165971982083924,-0.010790211014766737,94.93973623937141,0.4064112535424116,-0.0023357875
2021-08-22,104,-0.0175496205964214,-0.01573824560225312,94.64018123301705,0.6655846314335785,-0.0014437761
2021-08-23,105,0.0053541040290083775,-0.006458406267191408,94.51775084196552,0.6884812395319989,-0.00014451059
2021-08-24,106,-0.005575388873556464,-0.007027079632151434,94.38520708905155,0.7943091724132035,0.00063746347
2021-08-25,107,0.012944472169412302,-0.0024789424700777385,94.33806033395553,0.7472883719770583,-0.0015882276
2021-08-26,108,-0.006075875364369043,-0.011127237787951882,94.12587878374048,0.5003029895262319,-0.0009432485
2021-08-27,109,-0.006166152831022398,0.00033064491911738436,94.13207309076,0.49339283645254234,0.00019043109
2021-08-28,110,0.005611316108045328,0.0005865717849580232,94.14312077105401,0.49511448485952647,-0.00076834235
2021-08-29,111,0.00782926482336932,0.014074287533845542,94.40672247448218,0.5150995430003332,0.002187711
2021-08-30,112,0.004680993639362141,0.005801592106656983,94.51678883935128,0.671033127093006,-0.0011141867
2021-08-31,113,-0.016655973173848038,-0.0049049386612920465,94.42429895327518,0.7397647511982351,-0.00096631976
2021-09-01,114,0.005580344399282566,0.00685646533516282,94.5527905517714,0.6304549135886621,-0.001151061
2021-09-02,115,-0.010143080516743952,-0.008917438403823419,94.38473815247022,0.8219644164753304,0.0003970779
